Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt
3757,TER,94538,832610,2,3,Centerville,False
3758,AVE,94536,835040,0,3,Downtown / BART,False
3759,CT,94536,835100,0,3,Centerville,False
3760,DR,94538,832810,0,3,Centerville,False
3761,CMN,94536,835100,0,3,Centerville,False
3762,TER,94536,835100,0,3,Centerville,True
3763,DR,94538,832810,0,3,Centerville,False
3764,TER,94536,832110,0,3,Centerville,False
3765,DR,94538,832610,2,3,Centerville,True
3766,BLVD,94538,835310,0,3,Downtown / BART,True
3767,DR,94538,835310,0,3,Downtown / BART,True
3768,CMN,94538,832620,2,3,Centerville,True
3769,DR,94536,835400,0,3,Downtown / BART,False
3770,ST,94536,835000,0,3,Downtown / BART,True
3771,CT,94536,835500,0,3,Downtown / BART,False
3772,CT,94536,835000,0,3,Downtown / BART,False
3773,DR,94538,832620,2,3,Centerville,True
3774,RD,94538,832710,0,3,Centerville,False
3775,PL,94538,832910,0,3,Centerville,False
3776,TER,94536,832110,0,3,Centerville,False
3777,DR,94536,832110,0,3,Centerville,False
3778,CT,94536,835400,0,3,Downtown / BART,False
3779,WAY,94538,832610,2,3,Centerville,True
3780,AVE,94538,832400,0,3,Centerville,False
3781,CT,94536,832400,0,3,Centerville,False
3782,LN,94536,835300,0,3,Downtown / BART,False
3783,DR,94536,832210,1,3,Centerville,True
3784,CT,94536,835410,0,3,Downtown / BART,False
3785,AVE,94538,832600,1,3,Centerville,False
3786,ST,94536,835400,0,3,Downtown / BART,False
3787,RD,94538,832710,0,3,Centerville,False
3788,RD,94538,832900,0,3,Centerville,False
3789,ST,94536,835010,0,3,Centerville,False
3790,TER,94536,835100,0,3,Centerville,False
3791,DR,94536,835300,0,3,Downtown / BART,False
3792,CMN,94538,832620,2,3,Centerville,False
3793,CMN,94536,835100,0,3,Centerville,False
3794,WAY,94536,835040,0,3,Downtown / BART,False
3795,CT,94538,832600,1,3,Centerville,False
3796,TER,94536,832210,2,3,Centerville,False
3797,DR,94536,835100,0,3,Centerville,False
3798,DR,94536,835300,0,3,Downtown / BART,True
3799,PL,94538,832910,0,3,Centerville,False
3800,AVE,94536,835040,0,3,Downtown / BART,False
3801,CIR,94536,835400,0,3,Downtown / BART,False
3802,PKWY,94536,835100,0,3,Centerville,False
3803,WAY,94536,835410,0,3,Downtown / BART,False
3804,ST,94536,832210,1,3,Centerville,False
3805,DR,94536,832400,0,3,Centerville,False
3806,AVE,94536,835000,0,3,Downtown / BART,False
3807,ST,94536,835200,0,3,Centerville,True
3808,AVE,94538,835310,0,3,Downtown / BART,True
3809,ST,94538,832600,1,3,Centerville,False
3810,DR,94538,832900,0,3,Centerville,False
3811,BLVD,94538,832700,1,3,Centerville,True
3812,DR,94538,832620,1,3,Centerville,False
3813,CMN,94536,835000,0,3,Downtown / BART,False
3814,CMN,94536,835000,0,3,Downtown / BART,False
3815,BLVD,94538,832700,2,3,Centerville,True
3816,CT,94538,832600,1,3,Centerville,False
3817,ST,94536,835000,0,3,Downtown / BART,False
3818,CT,94536,831730,0,3,Downtown / BART,False
3819,AVE,94538,832620,2,3,Centerville,False
3820,AVE,94538,832600,1,3,Centerville,False
3821,CMN,94538,835310,0,3,Downtown / BART,False
3822,DR,94536,832110,0,3,Centerville,False
3823,DR,94538,832810,0,3,Centerville,False
3824,ST,94536,835000,0,3,Downtown / BART,True
3825,ST,94538,835310,0,3,Downtown / BART,True
3826,WAY,94538,832900,0,3,Centerville,False
3827,CMN,94538,835310,0,3,Downtown / BART,False
3828,AVE,94536,835400,0,3,Downtown / BART,False
3829,DR,94538,832610,1,3,Centerville,False
3830,TER,94536,835100,0,3,Centerville,False
3831,CT,94536,835400,0,3,Downtown / BART,False
3832,ST,94536,832210,1,3,Centerville,False
3833,BLVD,94538,832700,2,3,Centerville,True
3834,TER,94538,832910,0,3,Centerville,False
3835,BLVD,94538,832700,2,3,Centerville,True
3836,AVE,94538,832600,1,3,Centerville,True
3837,AVE,94538,835300,0,3,Downtown / BART,True
3838,ST,94538,832810,0,3,Centerville,False
3839,BLVD,94538,835310,0,3,Downtown / BART,True
3840,ST,94538,832800,0,3,Centerville,False
3841,AVE,94538,832210,1,3,Centerville,True
3842,LN,94538,832900,0,3,Centerville,False
3843,DR,94538,832620,1,3,Centerville,False
3844,BLVD,94538,835310,0,3,Downtown / BART,True
3845,CT,94536,835500,0,3,Downtown / BART,False
3846,DR,94536,835100,0,3,Centerville,False
3847,CT,94536,831730,0,3,Downtown / BART,False
3848,AVE,94538,835300,0,3,Downtown / BART,True
3849,BLVD,94538,832700,2,3,Centerville,True
3850,DR,94536,832400,0,3,Centerville,False
3851,PKWY,94536,835300,0,3,Downtown / BART,True
3852,WAY,94538,832900,0,3,Centerville,False
3853,CMN,94538,835310,0,3,Downtown / BART,False
3854,RD,94538,832900,0,3,Centerville,False
3855,CT,94536,835410,0,3,Downtown / BART,False
3856,AVE,94538,835300,0,3,Downtown / BART,True
3857,CT,94536,831730,0,3,Downtown / BART,False
3858,AVE,94536,832210,2,3,Centerville,False
3859,AVE,94538,832600,1,3,Centerville,False
3860,CMN,94538,835310,0,3,Downtown / BART,False
3861,CT,94536,835500,0,3,Downtown / BART,False
3862,DR,94538,832900,0,3,Centerville,False
3863,CMN,94538,832910,0,3,Centerville,False
3864,CT,94538,832900,0,3,Centerville,False
3865,DR,94538,832810,0,3,Centerville,True
3866,ST,94536,835400,0,3,Downtown / BART,True
3867,RD,94538,832900,0,3,Centerville,False
3868,RD,94538,832900,0,3,Centerville,False
3869,AVE,94538,832600,1,3,Centerville,False
3870,CMN,94536,835000,0,3,Downtown / BART,False
3871,CT,94536,835410,0,3,Downtown / BART,False
3872,AVE,94538,832600,1,3,Centerville,False
3873,LOOP,94536,835010,0,3,Centerville,False
3874,LN,94538,832610,2,3,Centerville,True
3875,CMN,94536,835400,0,3,Downtown / BART,False
3876,ST,94536,835200,0,3,Centerville,True
3877,ST,94538,832800,0,3,Centerville,False
3878,WAY,94538,832710,0,3,Centerville,False
3879,PL,94538,832910,0,3,Centerville,False
3880,CMN,94536,835000,0,3,Downtown / BART,False
3881,RD,94536,832400,0,3,Centerville,False
3882,CMN,94536,832210,2,3,Centerville,False
3883,AVE,94538,832600,1,3,Centerville,False
3884,AVE,94538,832800,0,3,Centerville,False
3885,DR,94538,832620,2,3,Centerville,False
3886,AVE,94536,835200,0,3,Centerville,True
3887,DR,94538,832810,0,3,Centerville,False
3888,CMN,94536,835200,0,3,Centerville,False
3889,DR,94536,835200,0,3,Centerville,True
3890,BLVD,94538,832700,2,3,Centerville,True
3891,ST,94536,835100,0,3,Centerville,False
3892,ST,94536,835200,0,3,Centerville,False
3893,DR,94538,832810,0,3,Centerville,False
3894,ST,94536,832210,2,3,Centerville,True
3895,BLVD,94538,832700,1,3,Centerville,True
3896,AVE,94536,835000,0,3,Downtown / BART,False
3897,ST,94538,832800,0,3,Centerville,False
3898,AVE,94536,835500,0,3,Downtown / BART,True
3899,CT,94538,832910,0,3,Centerville,False
3900,AVE,94538,832600,1,3,Centerville,False
3901,CMN,94536,835100,0,3,Centerville,False
3902,CMN,94538,835310,0,3,Downtown / BART,False
3903,CMN,94538,835310,0,3,Downtown / BART,False
3904,LN,94538,832700,1,3,Centerville,False
3905,ST,94536,835010,0,3,Centerville,False
3906,WAY,94538,832600,1,3,Centerville,False
3907,DR,94538,832800,0,3,Centerville,False
3908,PKWY,94536,835100,0,3,Centerville,False
3909,ST,94538,835300,0,3,Downtown / BART,True
3910,AVE,94538,835300,0,3,Downtown / BART,True
3911,AVE,94536,835500,0,3,Downtown / BART,False
3912,BLVD,94538,835310,0,3,Downtown / BART,True
3913,PL,94538,832910,0,3,Centerville,False
3914,ST,94538,832810,0,3,Centerville,False
3915,AVE,94536,835500,0,3,Downtown / BART,True
3916,BLVD,94538,832700,2,3,Centerville,True
3917,WAY,94536,832210,2,3,Centerville,False
3918,ST,94538,832600,1,3,Centerville,False
3919,CMN,94538,835310,0,3,Downtown / BART,False
3920,WAY,94536,832400,0,3,Centerville,False
3921,WAY,94538,832610,2,3,Centerville,True
3922,DR,94538,832610,2,3,Centerville,True
3923,CMN,94536,835000,0,3,Downtown / BART,False
3924,DR,94536,832210,2,3,Centerville,False
3925,BLVD,94538,832700,2,3,Centerville,True
3926,DR,94536,835400,0,3,Downtown / BART,False
3927,AVE,94536,832210,2,3,Centerville,False
3928,PL,94536,835410,0,3,Downtown / BART,False
3929,TER,94536,832110,0,3,Centerville,False
3930,TER,94536,835100,0,3,Centerville,False
3931,DR,94538,832610,1,3,Centerville,False
3932,WAY,94536,832400,0,3,Centerville,False
3933,DR,94538,832810,0,3,Centerville,False
3934,ST,94536,835400,0,3,Downtown / BART,False
3935,PKWY,94536,835300,0,3,Downtown / BART,True
3936,AVE,94538,835300,0,3,Downtown / BART,True
3937,BLVD,94538,835310,0,3,Downtown / BART,True
3938,CT,94538,832800,0,3,Centerville,False
3939,CT,94536,832210,2,3,Centerville,False
3940,AVE,94536,835200,0,3,Centerville,True
3941,PL,94536,835000,0,3,Downtown / BART,False
3942,DR,94538,832900,0,3,Centerville,False
3943,AVE,94536,835300,0,3,Downtown / BART,True
3944,DR,94536,832210,2,3,Centerville,True
3945,CT,94538,832800,0,3,Centerville,False
3946,ST,94536,835200,0,3,Centerville,True
3947,CT,94538,832600,1,3,Centerville,False
3948,ST,94536,835040,0,3,Downtown / BART,False
3949,CT,94536,832210,2,3,Centerville,False
3950,ST,94536,835300,0,3,Downtown / BART,True
3951,AVE,94536,835040,0,3,Downtown / BART,False
3952,DR,94538,832620,2,3,Centerville,False
3953,ST,94536,835300,0,3,Downtown / BART,True
3954,PL,94536,835500,0,3,Downtown / BART,False
3955,DR,94538,832810,0,3,Centerville,False
3956,AVE,94536,835200,0,3,Centerville,True
3957,BLVD,94536,832210,1,3,Centerville,True
3958,BLVD,94538,832810,0,3,Centerville,False
3959,RD,94538,832900,0,3,Centerville,False
3960,BLVD,94538,835310,0,3,Downtown / BART,True
3961,RD,94538,832710,0,3,Centerville,False
3962,AVE,94538,832600,1,3,Centerville,False
3963,DR,94538,832610,1,3,Centerville,False
3964,DR,94538,832620,1,3,Centerville,False
3965,CMN,94536,835400,0,3,Downtown / BART,False
3966,ST,94536,835000,0,3,Downtown / BART,True
3967,CT,94538,832810,0,3,Centerville,False
3968,CT,94536,835010,0,3,Centerville,False
3969,ST,94536,835420,0,3,Downtown / BART,False
3970,ST,94538,835310,0,3,Downtown / BART,True
3971,CMN,94538,835310,0,3,Downtown / BART,False
3972,ST,94536,835400,0,3,Downtown / BART,True
3973,CT,94536,831730,0,3,Downtown / BART,False
3974,CT,94538,832900,0,3,Centerville,False
3975,DR,94538,832810,0,3,Centerville,False
3976,DR,94538,832600,1,3,Centerville,False
3977,AVE,94538,835310,0,3,Downtown / BART,True
3978,DR,94536,832210,2,3,Centerville,False
3979,ST,94536,835200,0,3,Centerville,True
3980,CT,94536,831730,0,3,Downtown / BART,False
3981,TER,94536,835100,0,3,Centerville,True
3982,PL,94538,832910,0,3,Centerville,False
3983,AVE,94538,835300,0,3,Downtown / BART,True
3984,AVE,94536,835200,0,3,Centerville,True
3985,DR,94536,835400,0,3,Downtown / BART,False
3986,CT,94536,835410,0,3,Downtown / BART,False
3987,CMN,94536,835100,0,3,Centerville,True
3988,WAY,94538,832600,1,3,Centerville,False
3989,CMN,94536,835100,0,3,Centerville,False
3990,WAY,94536,832210,2,3,Centerville,False
3991,DR,94538,832900,0,3,Centerville,False
3992,CT,94538,832710,0,3,Centerville,False
3993,ST,94538,832800,0,3,Centerville,False
3994,PL,94538,832910,0,3,Centerville,False
3995,DR,94536,832400,0,3,Centerville,False
3996,BLVD,94538,832620,2,3,Centerville,False
3997,ST,94538,832810,0,3,Centerville,False
3998,DR,94538,832800,0,3,Centerville,False
3999,BLVD,94538,832810,0,3,Centerville,False
4000,BLVD,94536,835100,0,3,Centerville,True
4001,WAY,94538,832900,0,3,Centerville,False
4002,AVE,94538,832600,1,3,Centerville,False
4003,AVE,94536,835040,0,3,Downtown / BART,False
4004,AVE,94536,832210,2,3,Centerville,False
4005,AVE,94536,835040,0,3,Downtown / BART,False
4006,ST,94538,832810,0,3,Centerville,False
4007,ST,94536,835200,0,3,Centerville,True
4008,CT,94536,835400,0,3,Downtown / BART,False
4009,LN,94538,832810,0,3,Centerville,False
4010,AVE,94536,832110,0,3,Centerville,False
4011,CMN,94536,835000,0,3,Downtown / BART,False
4012,PL,94538,832910,0,3,Centerville,False
4013,ST,94538,835310,0,3,Downtown / BART,True
4014,CMN,94538,835310,0,3,Downtown / BART,False
4015,DR,94538,832900,0,3,Centerville,False
4016,BLVD,94536,835100,0,3,Centerville,True
4017,AVE,94536,835420,0,3,Downtown / BART,False
4018,BLVD,94538,832700,2,3,Centerville,True
4019,WAY,94538,832620,2,3,Centerville,False
4020,DR,94536,832210,2,3,Centerville,False
4021,CT,94536,831730,0,3,Downtown / BART,False
4022,AVE,94536,835500,0,3,Downtown / BART,True
4023,CT,94538,832710,0,3,Centerville,False
4024,WAY,94536,832400,0,3,Centerville,False
4025,DR,94538,832810,0,3,Centerville,False
4026,BLVD,94538,832700,2,3,Centerville,True
4027,DR,94538,832620,2,3,Centerville,False
4028,RD,94538,832600,1,3,Centerville,False
4029,AVE,94538,832710,0,3,Centerville,False
4030,CT,94538,832800,0,3,Centerville,False
4031,PL,94538,832910,0,3,Centerville,False
4032,PL,94538,832910,0,3,Centerville,False
4033,CMN,94538,832610,1,3,Centerville,False
4034,DR,94538,832810,0,3,Centerville,False
4035,ST,94536,835200,0,3,Centerville,True
4036,AVE,94536,835040,0,3,Downtown / BART,False
4037,PKWY,94536,835200,0,3,Centerville,True
4038,WAY,94536,832210,2,3,Centerville,False
4039,BLVD,94538,835310,0,3,Downtown / BART,True
4040,LOOP,94536,835010,0,3,Centerville,False
4041,BLVD,94538,832700,2,3,Centerville,True
4042,WAY,94538,832610,2,3,Centerville,True
4043,CMN,94538,832910,0,3,Centerville,False
4044,AVE,94536,832110,0,3,Centerville,False
4045,PL,94538,832910,0,3,Centerville,False
4046,ST,94538,832800,0,3,Centerville,False
4047,LN,94538,832900,0,3,Centerville,False
4048,ST,94536,832210,2,3,Centerville,True
4049,ST,94536,835040,0,3,Downtown / BART,False
4050,WAY,94538,832610,2,3,Centerville,True
4051,CT,94536,835400,0,3,Downtown / BART,False
4052,PL,94538,832910,0,3,Centerville,False
4053,PL,94538,832910,0,3,Centerville,False
4054,DR,94538,832810,0,3,Centerville,False
4055,WAY,94536,832400,0,3,Centerville,False
4056,WAY,94536,835100,0,3,Centerville,False
4057,AVE,94538,835300,0,3,Downtown / BART,True
4058,CT,94538,832800,0,3,Centerville,False
4059,RD,94538,832900,0,3,Centerville,False
4060,CMN,94538,832610,1,3,Centerville,False
4061,DR,94538,832600,1,3,Centerville,False
4062,AVE,94536,835040,0,3,Downtown / BART,False
4063,DR,94538,832800,0,3,Centerville,False
4064,AVE,94538,832800,0,3,Centerville,False
4065,ST,94538,832810,0,3,Centerville,False
4066,CMN,94536,835100,0,3,Centerville,True
4067,ST,94538,832810,0,3,Centerville,False
4068,CMN,94536,835100,0,3,Centerville,False
4069,DR,94538,832810,0,3,Centerville,False
4070,PKWY,94536,835100,0,3,Centerville,False
4071,BLVD,94538,832700,1,3,Centerville,True
4072,DR,94538,832620,2,3,Centerville,False
4073,CMN,94536,835420,0,3,Downtown / BART,False
4074,BLVD,94538,835310,0,3,Downtown / BART,True
4075,DR,94538,832900,0,3,Centerville,False
4076,PKWY,94536,835300,0,3,Downtown / BART,True
4077,DR,94536,835300,0,3,Downtown / BART,True
4078,WAY,94538,832600,1,3,Centerville,True
4079,CMN,94538,835310,0,3,Downtown / BART,False
4080,AVE,94536,835040,0,3,Downtown / BART,False
4081,CT,94538,832800,0,3,Centerville,False
4082,ST,94536,835300,0,3,Downtown / BART,True
4083,DR,94538,832610,2,3,Centerville,True
4084,DR,94538,832900,0,3,Centerville,False
4085,PL,94536,835410,0,3,Downtown / BART,False
4086,CMN,94536,835100,0,3,Centerville,False
4087,WAY,94538,832610,2,3,Centerville,True
4088,BLVD,94538,835310,0,3,Downtown / BART,True
4089,AVE,94538,832400,0,3,Centerville,True
4090,DR,94536,832110,0,3,Centerville,False
4091,DR,94538,832900,0,3,Centerville,False
4092,CT,94536,835500,0,3,Downtown / BART,False
4093,CT,94536,835400,0,3,Downtown / BART,False
4094,RD,94538,832600,1,3,Centerville,False
4095,CMN,94538,832610,1,3,Centerville,False
4096,TER,94536,835500,0,3,Downtown / BART,False
4097,DR,94538,832800,0,3,Centerville,False
4098,AVE,94538,832210,1,3,Centerville,True
4099,BLVD,94538,832700,2,3,Centerville,True
4100,PL,94538,832910,0,3,Centerville,False
4101,CT,94536,835500,0,3,Downtown / BART,False
4102,ST,94536,835300,0,3,Downtown / BART,True
4103,DR,94536,835300,0,3,Downtown / BART,True
4104,TER,94536,832110,0,3,Centerville,False
4105,BLVD,94538,832700,2,3,Centerville,True
4106,ST,94538,835310,0,3,Downtown / BART,True
4107,CT,94536,835100,0,3,Centerville,False
4108,AVE,94536,835300,0,3,Downtown / BART,True
4109,AVE,94536,832400,0,3,Centerville,False
4110,CT,94538,832600,1,3,Centerville,False
4111,AVE,94536,835300,0,3,Downtown / BART,True
4112,CMN,94536,835000,0,3,Downtown / BART,False
4113,AVE,94536,835300,0,3,Downtown / BART,True
4114,AVE,94536,835500,0,3,Downtown / BART,True
4115,DR,94538,832800,0,3,Centerville,False
4116,CT,94538,832900,0,3,Centerville,False
4117,WAY,94538,832900,0,3,Centerville,False
4118,ST,94536,832210,1,3,Centerville,True
4119,ST,94536,832210,1,3,Centerville,False
4120,CMN,94536,835500,0,3,Downtown / BART,False
4121,CT,94538,832800,0,3,Centerville,False
4122,AVE,94538,832600,1,3,Centerville,False
4123,DR,94536,835300,0,3,Downtown / BART,True
4124,CMN,94536,835300,0,3,Downtown / BART,False
4125,DR,94536,832400,0,3,Centerville,False
4126,PL,94536,835500,0,3,Downtown / BART,False
4127,DR,94538,832800,0,3,Centerville,False
4128,ST,94536,835420,0,3,Downtown / BART,False
4129,AVE,94538,835300,0,3,Downtown / BART,True
4130,PL,94538,832910,0,3,Centerville,False
4131,AVE,94538,832600,1,3,Centerville,False
4132,DR,94536,835300,0,3,Downtown / BART,True
4133,AVE,94538,832400,0,3,Centerville,True
4134,WAY,94536,835100,0,3,Centerville,False
4135,DR,94538,832900,0,3,Centerville,False
4136,AVE,94538,832800,0,3,Centerville,False
4137,DR,94538,835310,0,3,Downtown / BART,True
4138,BLVD,94538,835310,0,3,Downtown / BART,True
4139,DR,94536,832110,0,3,Centerville,False
4140,ST,94536,832210,2,3,Centerville,True
4141,LOOP,94536,835010,0,3,Centerville,False
4142,PL,94538,832910,0,3,Centerville,False
4143,AVE,94536,832400,0,3,Centerville,False
4144,TER,94538,832910,0,3,Centerville,False
4145,DR,94538,832610,2,3,Centerville,True
4146,AVE,94538,832600,1,3,Centerville,False
4147,ST,94538,832800,0,3,Centerville,False
4148,DR,94536,835100,0,3,Centerville,False
4149,WAY,94536,832210,2,3,Centerville,False
4150,TER,94536,832110,0,3,Centerville,False
4151,PL,94536,835500,0,3,Downtown / BART,False
4152,DR,94536,832400,0,3,Centerville,False
4153,TER,94536,835100,0,3,Centerville,True
4154,ST,94538,835310,0,3,Downtown / BART,True
4155,BLVD,94538,832620,2,3,Centerville,False
4156,ST,94538,832800,0,3,Centerville,False
4157,CMN,94538,832910,0,3,Centerville,False
4158,TER,94536,835500,0,3,Downtown / BART,False
4159,GRN,94536,835400,0,3,Downtown / BART,False
4160,DR,94538,832610,1,3,Centerville,False
4161,DR,94538,832620,2,3,Centerville,True
4162,ST,94536,835000,0,3,Downtown / BART,True
4163,ST,94538,835310,0,3,Downtown / BART,True
4164,WAY,94538,832620,2,3,Centerville,False
4165,AVE,94538,835300,0,3,Downtown / BART,True
4166,DR,94536,832400,0,3,Centerville,False
4167,DR,94538,832900,0,3,Centerville,False
4168,CMN,94538,832620,2,3,Centerville,False
4169,CT,94536,835040,0,3,Downtown / BART,False
4170,BLVD,94536,835410,0,3,Downtown / BART,False
4171,CT,94536,835010,0,3,Centerville,False
4172,TER,94536,835500,0,3,Downtown / BART,False
4173,CT,94536,831730,0,3,Downtown / BART,False
4174,CMN,94536,835100,0,3,Centerville,False
4175,CMN,94538,835310,0,3,Downtown / BART,False
4176,TER,94536,832110,0,3,Centerville,False
4177,WAY,94536,835410,0,3,Downtown / BART,False
4178,DR,94536,832110,0,3,Centerville,False
4179,AVE,94538,835400,0,3,Downtown / BART,True
4180,AVE,94538,832600,1,3,Centerville,False
4181,AVE,94538,832400,0,3,Centerville,True
4182,DR,94538,832800,0,3,Centerville,False
4183,CMN,94538,835310,0,3,Downtown / BART,False
4184,DR,94536,832400,0,3,Centerville,False
4185,AVE,94538,832600,1,3,Centerville,False
4186,BLVD,94538,832700,2,3,Centerville,True
4187,AVE,94536,835300,0,3,Downtown / BART,True
4188,CT,94538,832600,1,3,Centerville,False
4189,DR,94536,832400,0,3,Centerville,False
4190,CMN,94536,835100,0,3,Centerville,False
4191,DR,94538,832900,0,3,Centerville,False
4192,DR,94536,835400,0,3,Downtown / BART,True
4193,ST,94538,832810,0,3,Centerville,False
4194,WAY,94536,835100,0,3,Centerville,False
4195,WAY,94536,832210,2,3,Centerville,False
4196,CT,94538,832600,1,3,Centerville,False
4197,DR,94536,835300,0,3,Downtown / BART,True
4198,TER,94536,835500,0,3,Downtown / BART,False
4199,CMN,94536,835500,0,3,Downtown / BART,False
4200,CT,94538,832800,0,3,Centerville,False
4201,BLVD,94538,832700,2,3,Centerville,True
4202,CMN,94536,835100,0,3,Centerville,False
4203,CT,94536,835400,0,3,Downtown / BART,False
4204,DR,94538,832810,0,3,Centerville,False
4205,WAY,94536,835410,0,3,Downtown / BART,False
4206,TER,94536,835500,0,3,Downtown / BART,False
4207,ST,94536,835300,0,3,Downtown / BART,True
4208,ST,94536,832210,1,3,Centerville,True
4209,TER,94538,832610,2,3,Centerville,False
4210,PL,94538,832910,0,3,Centerville,False
4211,RD,94538,832900,0,3,Centerville,False
4212,WAY,94536,832400,0,3,Centerville,False
4213,ST,94536,835200,0,3,Centerville,True
4214,DR,94536,832400,0,3,Centerville,False
4215,AVE,94538,835310,0,3,Downtown / BART,True
4216,ST,94536,832210,1,3,Centerville,True
4217,AVE,94536,835400,0,3,Downtown / BART,False
4218,CMN,94536,835100,0,3,Centerville,False
4219,WAY,94536,832400,0,3,Centerville,False
4220,ST,94538,832710,0,3,Centerville,False
4221,DR,94538,832610,1,3,Centerville,False
4222,ST,94536,835200,0,3,Centerville,True
4223,RD,94538,832810,0,3,Centerville,False
4224,CT,94538,832600,1,3,Centerville,False
4225,TER,94538,832910,0,3,Centerville,False
4226,ST,94536,835010,0,3,Centerville,False
4227,RD,94538,832900,0,3,Centerville,False
4228,RD,94538,832810,0,3,Centerville,True
4229,CT,94538,832810,0,3,Centerville,False
4230,AVE,94538,832710,0,3,Centerville,False
4231,TER,94536,835100,0,3,Centerville,True
4232,CMN,94536,835000,0,3,Downtown / BART,False
4233,AVE,94536,835500,0,3,Downtown / BART,False
4234,DR,94538,832810,0,3,Centerville,False
4235,BLVD,94538,832700,2,3,Centerville,True
4236,WAY,94538,832710,0,3,Centerville,False
4237,ST,94536,835300,0,3,Downtown / BART,True
4238,LN,94536,834320,0,3,Niles,False
4239,CMN,94538,832910,0,3,Centerville,False
4240,DR,94536,835400,0,3,Downtown / BART,False
4241,AVE,94538,832210,2,3,Centerville,False
4242,CMN,94538,832620,2,3,Centerville,False
4243,WAY,94538,832900,0,3,Centerville,False
4244,DR,94536,832210,2,3,Centerville,False
4245,WAY,94538,832610,2,3,Centerville,True
4246,WAY,94536,832400,0,3,Centerville,False
4247,CT,94536,835500,0,3,Downtown / BART,False
4248,CT,94538,832600,1,3,Centerville,False
4249,CT,94538,832900,0,3,Centerville,False
4250,ST,94538,832800,0,3,Centerville,False
4251,DR,94536,835300,0,3,Downtown / BART,True
4252,AVE,94536,835000,0,3,Downtown / BART,False
4253,BLVD,94538,832700,1,3,Centerville,True
4254,RD,94536,832400,0,3,Centerville,True
4255,CT,94536,835010,0,3,Centerville,False
4256,DR,94538,832610,1,3,Centerville,False
4257,BLVD,94538,832700,2,3,Centerville,True
4258,DR,94536,832400,0,3,Centerville,False
4259,DR,94538,832620,2,3,Centerville,True
4260,WAY,94538,832900,0,3,Centerville,False
4261,AVE,94538,835300,0,3,Downtown / BART,True
4262,ST,94538,835310,0,3,Downtown / BART,True
4263,TER,94538,832910,0,3,Centerville,False
4264,WAY,94538,832610,2,3,Centerville,True
4265,ST,94536,835200,0,3,Centerville,True
4266,CMN,94536,835100,0,3,Centerville,False
4267,CMN,94538,835310,0,3,Downtown / BART,False
4268,RD,94538,832900,0,3,Centerville,False
4269,GRN,94536,835400,0,3,Downtown / BART,False
4270,ST,94536,835300,0,3,Downtown / BART,True
4271,ST,94536,832110,0,3,Centerville,False
4272,DR,94536,835100,0,3,Centerville,False
4273,WAY,94538,832710,0,3,Centerville,False
4274,BLVD,94536,835000,0,3,Downtown / BART,True
4275,DR,94536,832110,0,3,Centerville,False
4276,PL,94538,832910,0,3,Centerville,False
4277,DR,94538,832610,2,3,Centerville,True
4278,DR,94538,832620,2,3,Centerville,False
4279,CMN,94536,835000,0,3,Downtown / BART,False
4280,AVE,94538,832810,0,3,Centerville,False
4281,DR,94536,835400,0,3,Downtown / BART,False
4282,BLVD,94538,835310,0,3,Downtown / BART,True
4283,CMN,94536,835100,0,3,Centerville,False
4284,PL,94538,832910,0,3,Centerville,False
4285,ST,94536,832110,0,3,Centerville,False
4286,ST,94536,835200,0,3,Centerville,True
4287,ST,94538,835310,0,3,Downtown / BART,True
4288,ST,94536,832110,0,3,Centerville,False
4289,BLVD,94536,835100,0,3,Centerville,True
4290,WAY,94536,832210,1,3,Centerville,False
4291,PL,94538,832910,0,3,Centerville,False
4292,CT,94538,832900,0,3,Centerville,False
4293,CMN,94538,835310,0,3,Downtown / BART,False
4294,DR,94536,835400,0,3,Downtown / BART,False
4295,CT,94536,835010,0,3,Centerville,False
4296,TER,94536,835500,0,3,Downtown / BART,False
4297,DR,94536,835400,0,3,Downtown / BART,False
4298,DR,94536,835100,0,3,Centerville,False
4299,TER,94538,832610,2,3,Centerville,False
4300,CMN,94536,835010,0,3,Centerville,False
4301,BLVD,94538,835310,0,3,Downtown / BART,True
4302,BLVD,94538,835310,0,3,Downtown / BART,True
4303,ST,94536,835410,0,3,Downtown / BART,False
4304,CMN,94536,835100,0,3,Centerville,True
4305,CMN,94536,835300,0,3,Downtown / BART,False
4306,DR,94538,832900,0,3,Centerville,False
4307,CT,94538,832710,0,3,Centerville,False
4308,CMN,94538,835310,0,3,Downtown / BART,False
4309,ST,94536,835100,0,3,Centerville,False
4310,TER,94538,835420,0,3,Downtown / BART,False
4311,AVE,94538,835310,0,3,Downtown / BART,True
4312,CT,94536,832400,0,3,Centerville,False
4313,ST,94536,835410,0,3,Downtown / BART,False
4314,CT,94538,832710,0,3,Centerville,False
4315,CT,94536,835400,0,3,Downtown / BART,False
4316,PL,94538,832910,0,3,Centerville,False
4317,PL,94538,832910,0,3,Centerville,False
4318,DR,94538,832620,1,3,Centerville,False
4319,CMN,94536,835000,0,3,Downtown / BART,False
4320,DR,94538,832810,0,3,Centerville,False
4321,BLVD,94536,835000,0,3,Downtown / BART,True
4322,ST,94536,835300,0,3,Downtown / BART,True
4323,DR,94536,835400,0,3,Downtown / BART,False
4324,WAY,94536,835100,0,3,Centerville,False
4325,TER,94538,835420,0,3,Downtown / BART,False
