Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt
3227,DR,94536,832210,1,3,Centerville,True
3228,CT,94538,832800,0,3,Centerville,False
3229,BLVD,94538,835310,0,3,Downtown / BART,True
3230,WAY,94536,832210,2,3,Centerville,False
3231,DR,94538,832610,2,3,Centerville,True
3232,BLVD,94536,835100,0,3,Centerville,False
3233,BLVD,94538,835310,0,3,Downtown / BART,True
3234,AVE,94538,835300,0,3,Downtown / BART,True
3235,ST,94536,832210,2,3,Centerville,True
3236,CT,94536,835410,0,3,Downtown / BART,False
3237,CMN,94538,832610,1,3,Centerville,False
3238,DR,94538,832810,0,3,Centerville,False
3239,ST,94536,832210,2,3,Centerville,True
3240,BLVD,94536,832210,1,3,Centerville,True
3241,ST,94538,832600,1,3,Centerville,False
3242,AVE,94536,835500,0,3,Downtown / BART,True
3243,CMN,94538,832610,1,3,Centerville,False
3244,DR,94538,832810,0,3,Centerville,False
3245,ST,94538,832800,0,3,Centerville,False
3246,BLVD,94538,832700,2,3,Centerville,True
3247,CMN,94538,835310,0,3,Downtown / BART,False
3248,DR,94538,832810,0,3,Centerville,False
3249,RD,94538,832600,1,3,Centerville,False
3250,CT,94536,835100,0,3,Centerville,False
3251,CMN,94538,835310,0,3,Downtown / BART,False
3252,ST,94536,832110,0,3,Centerville,False
3253,BLVD,94538,835310,0,3,Downtown / BART,False
3254,BLVD,94536,835100,0,3,Centerville,True
3255,CMN,94538,835310,0,3,Downtown / BART,False
3256,BLVD,94538,835310,0,3,Downtown / BART,True
3257,BLVD,94538,832700,2,3,Centerville,True
3258,ST,94536,835400,0,3,Downtown / BART,True
3259,ST,94536,832110,0,3,Centerville,False
3260,BLVD,94536,832210,1,3,Centerville,True
3261,AVE,94538,832710,0,3,Centerville,False
3262,RD,94538,832810,0,3,Centerville,False
3263,RD,94538,832600,1,3,Centerville,False
3264,TER,94536,835000,0,3,Downtown / BART,False
3265,RD,94538,832600,1,3,Centerville,False
3266,BLVD,94538,835310,0,3,Downtown / BART,True
3267,ST,94538,832810,0,3,Centerville,False
3268,RD,94538,832600,1,3,Centerville,False
3269,CMN,94536,835000,0,3,Downtown / BART,False
3270,DR,94538,832810,0,3,Centerville,False
3271,WAY,94536,832110,0,3,Centerville,False
3272,ST,94536,835200,0,3,Centerville,True
3273,AVE,94536,835300,0,3,Downtown / BART,True
3274,PL,94538,832910,0,3,Centerville,False
3275,DR,94538,832900,0,3,Centerville,False
3276,CT,94538,832900,0,3,Centerville,False
3277,DR,94538,832610,1,3,Centerville,False
3278,AVE,94536,835040,0,3,Downtown / BART,False
3279,RD,94536,832400,0,3,Centerville,True
3280,DR,94538,832810,0,3,Centerville,False
3281,DR,94538,832610,2,3,Centerville,True
3282,TER,94536,835000,0,3,Downtown / BART,False
3283,CT,94538,832620,1,3,Centerville,False
3284,TER,94536,835500,0,3,Downtown / BART,False
3285,BLVD,94538,835310,0,3,Downtown / BART,True
3286,WAY,94536,832210,2,3,Centerville,False
3287,ST,94536,835010,0,3,Centerville,False
3288,WAY,94538,832600,1,3,Centerville,False
3289,WAY,94538,832620,1,3,Centerville,False
3290,AVE,94536,832110,0,3,Centerville,False
3291,CMN,94536,835100,0,3,Centerville,False
3292,ST,94536,835400,0,3,Downtown / BART,True
3293,BLVD,94538,832700,2,3,Centerville,True
3294,CMN,94536,835100,0,3,Centerville,False
3295,BLVD,94536,835100,0,3,Centerville,True
3296,CIR,94536,835400,0,3,Downtown / BART,False
3297,ST,94536,832110,0,3,Centerville,False
3298,CT,94536,835400,0,3,Downtown / BART,False
3299,DR,94536,832400,0,3,Centerville,False
3300,ST,94536,835200,0,3,Centerville,True
3301,BLVD,94538,832700,2,3,Centerville,True
3302,WAY,94538,832710,0,3,Centerville,False
3303,ST,94536,835000,0,3,Downtown / BART,True
3304,DR,94536,832110,0,3,Centerville,False
3305,TER,94536,835200,0,3,Centerville,False
3306,PL,94538,832910,0,3,Centerville,False
3307,DR,94538,832800,0,3,Centerville,False
3308,WAY,94536,832210,2,3,Centerville,False
3309,CMN,94536,835400,0,3,Downtown / BART,False
3310,DR,94536,832210,2,3,Centerville,False
3311,BLVD,94538,832700,2,3,Centerville,True
3312,CT,94536,835410,0,3,Downtown / BART,False
3313,AVE,94536,835200,0,3,Centerville,True
3314,WAY,94538,832600,1,3,Centerville,True
3315,PL,94538,832910,0,3,Centerville,False
3316,DR,94536,832210,2,3,Centerville,False
3317,ST,94536,835010,0,3,Centerville,False
3318,RD,94538,832710,0,3,Centerville,False
3319,CT,94536,835040,0,3,Downtown / BART,False
3320,TER,94536,832110,0,3,Centerville,False
3321,DR,94538,832610,2,3,Centerville,True
3322,CT,94538,832900,0,3,Centerville,False
3323,BLVD,94538,832700,2,3,Centerville,True
3324,CT,94536,835400,0,3,Downtown / BART,False
3325,WAY,94536,832400,0,3,Centerville,False
3326,AVE,94538,835300,0,3,Downtown / BART,True
3327,ST,94536,835420,0,3,Downtown / BART,False
3328,DR,94536,832400,0,3,Centerville,False
3329,BLVD,94538,835310,0,3,Downtown / BART,True
3330,AVE,94536,832110,0,3,Centerville,False
3331,TER,94538,832610,2,3,Centerville,False
3332,BLVD,94538,832700,2,3,Centerville,True
3333,CMN,94538,832620,2,3,Centerville,False
3334,DR,94538,832800,0,3,Centerville,False
3335,BLVD,94538,835310,0,3,Downtown / BART,True
3336,CMN,94536,835100,0,3,Centerville,False
3337,BLVD,94538,835310,0,3,Downtown / BART,True
3338,CMN,94536,835010,0,3,Centerville,False
3339,ST,94538,835310,0,3,Downtown / BART,True
3340,ST,94538,835310,0,3,Downtown / BART,True
3341,PL,94538,832910,0,3,Centerville,False
3342,CMN,94538,835310,0,3,Downtown / BART,False
3343,DR,94536,835300,0,3,Downtown / BART,True
3344,RD,94538,832810,0,3,Centerville,False
3345,DR,94538,832900,0,3,Centerville,False
3346,CMN,94538,835310,0,3,Downtown / BART,False
3347,PL,94538,832910,0,3,Centerville,False
3348,ST,94538,832810,0,3,Centerville,False
3349,ST,94538,832800,0,3,Centerville,False
3350,ST,94536,835200,0,3,Centerville,True
3351,AVE,94538,835300,0,3,Downtown / BART,True
3352,DR,94536,835300,0,3,Downtown / BART,True
3353,CMN,94536,835300,0,3,Downtown / BART,False
3354,CT,94536,832210,2,3,Centerville,False
3355,PL,94538,832910,0,3,Centerville,False
3356,CT,94536,835500,0,3,Downtown / BART,False
3357,CT,94536,832400,0,3,Centerville,False
3358,WAY,94536,832110,0,3,Centerville,False
3359,CT,94538,832900,0,3,Centerville,False
3360,PKWY,94536,835300,0,3,Downtown / BART,True
3361,WAY,94538,832610,2,3,Centerville,True
3362,CT,94536,835400,0,3,Downtown / BART,False
3363,PL,94538,832910,0,3,Centerville,False
3364,CT,94536,831730,0,3,Downtown / BART,False
3365,WAY,94538,832900,0,3,Centerville,False
3366,CT,94536,832400,0,3,Centerville,False
3367,CMN,94536,832210,1,3,Centerville,False
3368,AVE,94538,832400,0,3,Centerville,False
3369,DR,94536,835400,0,3,Downtown / BART,False
3370,TER,94536,835100,0,3,Centerville,False
3371,DR,94536,835300,0,3,Downtown / BART,True
3372,ST,94536,835300,0,3,Downtown / BART,True
3373,AVE,94538,835310,0,3,Downtown / BART,True
3374,BLVD,94538,832810,0,3,Centerville,False
3375,CT,94538,832800,0,3,Centerville,False
3376,ST,94536,832210,1,3,Centerville,True
3377,AVE,94538,832610,1,3,Centerville,False
3378,TER,94536,835100,0,3,Centerville,False
3379,CMN,94538,835310,0,3,Downtown / BART,False
3380,AVE,94536,835400,0,3,Downtown / BART,False
3381,DR,94538,832610,1,3,Centerville,False
3382,CMN,94538,835310,0,3,Downtown / BART,False
3383,DR,94536,832400,0,3,Centerville,False
3384,ST,94536,832110,0,3,Centerville,False
3385,DR,94538,832610,2,3,Centerville,True
3386,DR,94538,832900,0,3,Centerville,False
3387,CT,94536,835400,0,3,Downtown / BART,False
3388,TER,94536,835100,0,3,Centerville,True
3389,CMN,94536,835100,0,3,Centerville,False
3390,CMN,94538,835310,0,3,Downtown / BART,False
3391,TER,94536,835100,0,3,Centerville,False
3392,DR,94536,835400,0,3,Downtown / BART,False
3393,BLVD,94538,832700,2,3,Centerville,True
3394,AVE,94538,835300,0,3,Downtown / BART,True
3395,ST,94536,835200,0,3,Centerville,True
3396,ST,94536,835410,0,3,Downtown / BART,False
3397,CMN,94536,832210,2,3,Centerville,False
3398,CMN,94538,835310,0,3,Downtown / BART,False
3399,ST,94536,832110,0,3,Centerville,False
3400,CMN,94538,832610,1,3,Centerville,False
3401,TER,94538,832910,0,3,Centerville,False
3402,CT,94538,832600,1,3,Centerville,False
3403,ST,94536,835300,0,3,Downtown / BART,True
3404,TER,94536,835200,0,3,Centerville,False
3405,BLVD,94536,835100,0,3,Centerville,True
3406,WAY,94536,832400,0,3,Centerville,False
3407,CT,94536,831730,0,3,Downtown / BART,False
3408,DR,94538,832800,0,3,Centerville,False
3409,CT,94536,835100,0,3,Centerville,False
3410,AVE,94538,832800,0,3,Centerville,False
3411,CT,94538,832600,1,3,Centerville,False
3412,CT,94538,832600,1,3,Centerville,False
3413,PL,94538,832910,0,3,Centerville,False
3414,CMN,94538,835310,0,3,Downtown / BART,False
3415,DR,94536,835400,0,3,Downtown / BART,False
3416,AVE,94538,835300,0,3,Downtown / BART,True
3417,BLVD,94538,832700,1,3,Centerville,True
3418,CT,94536,832210,2,3,Centerville,False
3419,CT,94538,832600,1,3,Centerville,False
3420,ST,94536,835400,0,3,Downtown / BART,False
3421,PKWY,94536,835000,0,3,Downtown / BART,True
3422,PL,94538,832910,0,3,Centerville,False
3423,ST,94536,832110,0,3,Centerville,False
3424,BLVD,94538,832700,1,3,Centerville,True
3425,DR,94538,832810,0,3,Centerville,False
3426,TER,94538,832610,2,3,Centerville,False
3427,DR,94538,832900,0,3,Centerville,False
3428,ST,94536,835010,0,3,Centerville,False
3429,PKWY,94536,835200,0,3,Centerville,True
3430,RD,94538,832600,1,3,Centerville,False
3431,DR,94538,832620,2,3,Centerville,True
3432,WAY,94538,832710,0,3,Centerville,False
3433,BLVD,94536,835000,0,3,Downtown / BART,True
3434,AVE,94538,832600,1,3,Centerville,False
3435,AVE,94536,832400,0,3,Centerville,False
3436,DR,94538,832800,0,3,Centerville,False
3437,ST,94538,832600,1,3,Centerville,False
3438,AVE,94536,835400,0,3,Downtown / BART,False
3439,BLVD,94538,835310,0,3,Downtown / BART,True
3440,AVE,94536,835500,0,3,Downtown / BART,True
3441,AVE,94536,835040,0,3,Downtown / BART,False
3442,ST,94536,835300,0,3,Downtown / BART,True
3443,AVE,94536,832400,0,3,Centerville,False
3444,RD,94538,832810,0,3,Centerville,True
3445,BLVD,94538,835310,0,3,Downtown / BART,True
3446,ST,94536,835200,0,3,Centerville,True
3447,AVE,94538,835300,0,3,Downtown / BART,True
3448,ST,94536,835010,0,3,Centerville,False
3449,CMN,94538,835310,0,3,Downtown / BART,False
3450,TER,94538,835420,0,3,Downtown / BART,False
3451,BLVD,94538,835310,0,3,Downtown / BART,False
3452,DR,94536,835400,0,3,Downtown / BART,False
3453,CMN,94536,835100,0,3,Centerville,False
3454,CT,94536,835040,0,3,Downtown / BART,False
3455,ST,94538,832800,0,3,Centerville,False
3456,WAY,94536,832400,0,3,Centerville,False
3457,DR,94538,832610,2,3,Centerville,True
3458,WAY,94538,832610,2,3,Centerville,True
3459,DR,94536,835300,0,3,Downtown / BART,True
3460,AVE,94536,832110,0,3,Centerville,False
3461,CT,94536,831730,0,3,Downtown / BART,False
3462,DR,94538,832610,2,3,Centerville,True
3463,CMN,94536,835100,0,3,Centerville,False
3464,ST,94536,835100,0,3,Centerville,False
3465,DR,94536,835400,0,3,Downtown / BART,False
3466,ST,94536,835100,0,3,Centerville,False
3467,PL,94538,832600,1,3,Centerville,False
3468,DR,94536,835400,0,3,Downtown / BART,False
3469,CMN,94538,835310,0,3,Downtown / BART,False
3470,DR,94538,832610,2,3,Centerville,True
3471,BLVD,94538,832700,2,3,Centerville,True
3472,RD,94538,832710,0,3,Centerville,False
3473,PKWY,94536,835200,0,3,Centerville,True
3474,ST,94538,832710,0,3,Centerville,False
3475,PL,94538,832910,0,3,Centerville,False
3476,AVE,94538,835310,0,3,Downtown / BART,True
3477,CMN,94538,835310,0,3,Downtown / BART,False
3478,BLVD,94538,832700,1,3,Centerville,True
3479,ST,94536,835100,0,3,Centerville,False
3480,CT,94536,835100,0,3,Centerville,False
3481,AVE,94538,835310,0,3,Downtown / BART,True
3482,TER,94538,835420,0,3,Downtown / BART,False
3483,ST,94538,835310,0,3,Downtown / BART,True
3484,AVE,94538,832710,0,3,Centerville,False
3485,CT,94538,832900,0,3,Centerville,False
3486,CMN,94538,832620,2,3,Centerville,False
3487,ST,94538,832600,1,3,Centerville,False
3488,CMN,94538,832610,1,3,Centerville,False
3489,BLVD,94538,832700,2,3,Centerville,False
3490,CMN,94536,835200,0,3,Centerville,False
3491,BLVD,94538,832700,2,3,Centerville,True
3492,DR,94538,832810,0,3,Centerville,False
3493,TER,94538,832910,0,3,Centerville,False
3494,CMN,94536,835100,0,3,Centerville,True
3495,WAY,94538,832610,2,3,Centerville,True
3496,ST,94536,835000,0,3,Downtown / BART,True
3497,PL,94538,832600,1,3,Centerville,False
3498,CT,94538,832710,0,3,Centerville,False
3499,CT,94536,832110,0,3,Centerville,False
3500,DR,94536,832400,0,3,Centerville,False
3501,CMN,94536,835100,0,3,Centerville,False
3502,DR,94538,832810,0,3,Centerville,False
3503,AVE,94536,835040,0,3,Downtown / BART,False
3504,CT,94536,835500,0,3,Downtown / BART,False
3505,DR,94538,832900,0,3,Centerville,False
3506,CT,94538,832810,0,3,Centerville,False
3507,CT,94538,832800,0,3,Centerville,False
3508,RD,94538,832900,0,3,Centerville,False
3509,CT,94538,832910,0,3,Centerville,False
3510,TER,94538,832910,0,3,Centerville,False
3511,DR,94538,832800,0,3,Centerville,False
3512,CT,94536,831730,0,3,Downtown / BART,False
3513,AVE,94538,832600,1,3,Centerville,False
3514,DR,94536,832400,0,3,Centerville,False
3515,CT,94538,832800,0,3,Centerville,False
3516,LOOP,94536,835010,0,3,Centerville,False
3517,CMN,94536,835100,0,3,Centerville,False
3518,DR,94538,832800,0,3,Centerville,False
3519,WAY,94538,832900,0,3,Centerville,False
3520,AVE,94538,835310,0,3,Downtown / BART,True
3521,TER,94538,832610,2,3,Centerville,False
3522,ST,94536,835400,0,3,Downtown / BART,False
3523,ST,94538,832810,0,3,Centerville,False
3524,WAY,94538,832610,2,3,Centerville,True
3525,AVE,94536,835300,0,3,Downtown / BART,True
3526,TER,94538,832910,0,3,Centerville,False
3527,WAY,94538,832620,2,3,Centerville,False
3528,ST,94538,832800,0,3,Centerville,False
3529,CT,94536,835410,0,3,Downtown / BART,False
3530,WAY,94536,832400,0,3,Centerville,False
3531,CT,94536,835500,0,3,Downtown / BART,False
3532,CT,94538,832900,0,3,Centerville,False
3533,CT,94536,832110,0,3,Centerville,False
3534,TER,94536,835200,0,3,Centerville,False
3535,CT,94538,832600,1,3,Centerville,False
3536,DR,94538,832810,0,3,Centerville,False
3537,WAY,94536,832210,2,3,Centerville,False
3538,CMN,94538,832620,2,3,Centerville,False
3539,AVE,94536,835200,0,3,Centerville,True
3540,WAY,94536,832400,0,3,Centerville,False
3541,DR,94538,832610,1,3,Centerville,False
3542,ST,94538,832800,0,3,Centerville,False
3543,ST,94536,835200,0,3,Centerville,True
3544,DR,94538,832620,1,3,Centerville,False
3545,WAY,94536,835100,0,3,Centerville,False
3546,CT,94536,832110,0,3,Centerville,False
3547,TER,94536,835100,0,3,Centerville,True
3548,CT,94538,832600,1,3,Centerville,False
3549,DR,94538,832600,1,3,Centerville,False
3550,AVE,94536,835300,0,3,Downtown / BART,True
3551,PKWY,94536,835300,0,3,Downtown / BART,True
3552,ST,94536,835000,0,3,Downtown / BART,True
3553,ST,94538,832810,0,3,Centerville,False
3554,ST,94538,832800,0,3,Centerville,False
3555,CT,94538,832810,0,3,Centerville,False
3556,CMN,94536,835100,0,3,Centerville,False
3557,BLVD,94538,835310,0,3,Downtown / BART,True
3558,BLVD,94538,832700,2,3,Centerville,True
3559,DR,94536,832110,0,3,Centerville,False
3560,ST,94536,835000,0,3,Downtown / BART,True
3561,DR,94538,832620,2,3,Centerville,False
3562,BLVD,94538,835310,0,3,Downtown / BART,True
3563,LN,94538,832900,0,3,Centerville,False
3564,AVE,94538,835300,0,3,Downtown / BART,True
3565,DR,94536,832210,2,3,Centerville,False
3566,CT,94538,832600,1,3,Centerville,False
3567,CMN,94538,832610,1,3,Centerville,False
3568,ST,94536,835400,0,3,Downtown / BART,False
3569,DR,94536,832110,0,3,Centerville,False
3570,AVE,94536,835010,0,3,Centerville,False
3571,CT,94536,835400,0,3,Downtown / BART,False
3572,TER,94538,832910,0,3,Centerville,False
3573,PKWY,94536,835200,0,3,Centerville,True
3574,WAY,94536,835100,0,3,Centerville,False
3575,DR,94538,832620,1,3,Centerville,False
3576,CMN,94536,835000,0,3,Downtown / BART,False
3577,RD,94538,832600,1,3,Centerville,False
3578,CMN,94538,835310,0,3,Downtown / BART,False
3579,AVE,94536,835500,0,3,Downtown / BART,True
3580,RD,94538,832900,0,3,Centerville,False
3581,ST,94538,832800,0,3,Centerville,False
3582,AVE,94538,832710,0,3,Centerville,False
3583,DR,94538,832800,0,3,Centerville,False
3584,BLVD,94538,835310,0,3,Downtown / BART,True
3585,WAY,94536,832400,0,3,Centerville,False
3586,CMN,94538,832610,1,3,Centerville,False
3587,AVE,94536,835500,0,3,Downtown / BART,True
3588,WAY,94538,832620,1,3,Centerville,False
3589,DR,94538,832810,0,3,Centerville,False
3590,TER,94538,832610,1,3,Centerville,False
3591,CMN,94536,835100,0,3,Centerville,False
3592,TER,94536,835100,0,3,Centerville,True
3593,LN,94538,832700,1,3,Centerville,False
3594,ST,94536,835010,0,3,Centerville,False
3595,CMN,94536,835300,0,3,Downtown / BART,False
3596,TER,94536,835500,0,3,Downtown / BART,False
3597,AVE,94536,835300,0,3,Downtown / BART,True
3598,BLVD,94538,832700,1,3,Centerville,True
3599,CT,94538,832800,0,3,Centerville,False
3600,CMN,94536,835010,0,3,Centerville,False
3601,TER,94536,835100,0,3,Centerville,False
3602,BLVD,94538,832700,1,3,Centerville,True
3603,AVE,94538,832400,0,3,Centerville,True
3604,ST,94536,835200,0,3,Centerville,True
3605,DR,94538,832810,0,3,Centerville,False
3606,WAY,94538,832610,2,3,Centerville,True
3607,ST,94538,832810,0,3,Centerville,False
3608,CMN,94536,835000,0,3,Downtown / BART,False
3609,AVE,94538,832610,1,3,Centerville,False
3610,TER,94536,835100,0,3,Centerville,False
3611,DR,94536,835400,0,3,Downtown / BART,False
3612,PKWY,94536,835300,0,3,Downtown / BART,True
3613,ST,94536,835200,0,3,Centerville,True
3614,RD,94538,832900,0,3,Centerville,False
3615,DR,94536,835200,0,3,Centerville,True
3616,ST,94536,835000,0,3,Downtown / BART,True
3617,CMN,94536,835000,0,3,Downtown / BART,False
3618,BLVD,94538,835310,0,3,Downtown / BART,False
3619,CT,94538,832600,1,3,Centerville,False
3620,ST,94536,835000,0,3,Downtown / BART,True
3621,CMN,94538,835310,0,3,Downtown / BART,False
3622,CMN,94536,835100,0,3,Centerville,False
3623,GRN,94536,835400,0,3,Downtown / BART,False
3624,WAY,94538,832620,1,3,Centerville,False
3625,AVE,94536,835200,0,3,Centerville,True
3626,GRN,94536,835400,0,3,Downtown / BART,False
3627,ST,94536,835300,0,3,Downtown / BART,True
3628,AVE,94538,835310,0,3,Downtown / BART,True
3629,RD,94538,832900,0,3,Centerville,False
3630,AVE,94538,835310,0,3,Downtown / BART,True
3631,DR,94536,835300,0,3,Downtown / BART,True
3632,ST,94536,832110,0,3,Centerville,False
3633,RD,94538,832900,0,3,Centerville,False
3634,ST,94536,832210,1,3,Centerville,True
3635,ST,94536,835000,0,3,Downtown / BART,True
3636,WAY,94536,835100,0,3,Centerville,False
3637,ST,94536,832210,1,3,Centerville,True
3638,BLVD,94538,835310,0,3,Downtown / BART,True
3639,BLVD,94538,832700,1,3,Centerville,True
3640,CT,94536,835400,0,3,Downtown / BART,False
3641,DR,94536,832400,0,3,Centerville,False
3642,ST,94536,835400,0,3,Downtown / BART,False
3643,CT,94538,832910,0,3,Centerville,False
3644,CMN,94538,835310,0,3,Downtown / BART,False
3645,AVE,94536,832210,2,3,Centerville,False
3646,CT,94536,835400,0,3,Downtown / BART,False
3647,BLVD,94536,835000,0,3,Downtown / BART,True
3648,TER,94536,835500,0,3,Downtown / BART,False
3649,ST,94536,835000,0,3,Downtown / BART,True
3650,ST,94536,835410,0,3,Downtown / BART,False
3651,DR,94538,832810,0,3,Centerville,False
3652,WAY,94536,832400,0,3,Centerville,False
3653,CMN,94538,835310,0,3,Downtown / BART,False
3654,ST,94538,832810,0,3,Centerville,False
3655,AVE,94538,832400,0,3,Centerville,True
3656,ST,94538,832600,1,3,Centerville,False
3657,CMN,94538,835310,0,3,Downtown / BART,False
3658,WAY,94538,832610,2,3,Centerville,False
3659,ST,94536,835100,0,3,Centerville,False
3660,AVE,94538,832710,0,3,Centerville,False
3661,CT,94538,832800,0,3,Centerville,False
3662,ST,94536,835300,0,3,Downtown / BART,True
3663,AVE,94538,835300,0,3,Downtown / BART,False
3664,AVE,94536,832210,2,3,Centerville,False
3665,RD,94538,832900,0,3,Centerville,False
3666,AVE,94536,835000,0,3,Downtown / BART,False
3667,DR,94538,832900,0,3,Centerville,False
3668,BLVD,94538,835310,0,3,Downtown / BART,True
3669,CT,94536,835400,0,3,Downtown / BART,False
3670,DR,94536,832400,0,3,Centerville,False
3671,BLVD,94538,832700,2,3,Centerville,True
3672,AVE,94538,835300,0,3,Downtown / BART,True
3673,BLVD,94538,835310,0,3,Downtown / BART,True
3674,ST,94536,832110,0,3,Centerville,False
3675,DR,94538,835310,0,3,Downtown / BART,True
3676,DR,94536,832400,0,3,Centerville,False
3677,AVE,94536,835300,0,3,Downtown / BART,True
3678,DR,94538,835310,0,3,Downtown / BART,True
3679,DR,94536,835300,0,3,Downtown / BART,True
3680,WAY,94536,832400,0,3,Centerville,False
3681,ST,94538,832810,0,3,Centerville,False
3682,DR,94536,832400,0,3,Centerville,False
3683,DR,94538,832610,2,3,Centerville,True
3684,WAY,94536,835100,0,3,Centerville,False
3685,BLVD,94538,832700,2,3,Centerville,True
3686,AVE,94538,832400,0,3,Centerville,True
3687,DR,94538,832900,0,3,Centerville,False
3688,TER,94538,835420,0,3,Downtown / BART,False
3689,AVE,94536,835300,0,3,Downtown / BART,True
3690,BLVD,94536,832210,1,3,Centerville,True
3691,DR,94538,832800,0,3,Centerville,False
3692,CMN,94536,835100,0,3,Centerville,False
3693,BLVD,94538,835310,0,3,Downtown / BART,True
3694,PKWY,94536,835000,0,3,Downtown / BART,True
3695,DR,94538,832710,0,3,Centerville,False
3696,CMN,94538,832620,2,3,Centerville,False
3697,BLVD,94538,835310,0,3,Downtown / BART,True
3698,AVE,94538,832600,1,3,Centerville,False
3699,CMN,94538,835310,0,3,Downtown / BART,False
3700,TER,94538,832910,0,3,Centerville,False
3701,AVE,94538,835300,0,3,Downtown / BART,True
3702,DR,94536,835400,0,3,Downtown / BART,False
3703,CT,94536,835500,0,3,Downtown / BART,False
3704,TER,94538,832610,2,3,Centerville,False
3705,DR,94538,832620,2,3,Centerville,False
3706,AVE,94538,832600,1,3,Centerville,False
3707,BLVD,94538,835310,0,3,Downtown / BART,True
3708,LN,94538,832900,0,3,Centerville,False
3709,BLVD,94538,835310,0,3,Downtown / BART,True
3710,BLVD,94538,832700,2,3,Centerville,True
3711,PKWY,94536,835000,0,3,Downtown / BART,True
3712,AVE,94538,832210,1,3,Centerville,True
3713,DR,94538,832620,1,3,Centerville,False
3714,ST,94536,832210,1,3,Centerville,True
3715,CT,94538,832900,0,3,Centerville,False
3716,CT,94538,832800,0,3,Centerville,False
3717,CT,94536,835010,0,3,Centerville,False
3718,CMN,94536,835000,0,3,Downtown / BART,False
3719,CT,94536,835500,0,3,Downtown / BART,False
3720,DR,94538,832600,1,3,Centerville,False
3721,ST,94538,832800,0,3,Centerville,False
3722,DR,94538,832810,0,3,Centerville,False
3723,DR,94538,832620,2,3,Centerville,False
3724,ST,94538,832710,0,3,Centerville,False
3725,AVE,94538,835310,0,3,Downtown / BART,True
3726,BLVD,94538,835310,0,3,Downtown / BART,True
3727,AVE,94538,832400,0,3,Centerville,True
3728,ST,94536,835300,0,3,Downtown / BART,True
3729,ST,94536,835000,0,3,Downtown / BART,True
3730,PL,94538,832910,0,3,Centerville,False
3731,CT,94538,832900,0,3,Centerville,False
3732,AVE,94536,835500,0,3,Downtown / BART,False
3733,BLVD,94536,835100,0,3,Centerville,True
3734,ST,94536,835040,0,3,Downtown / BART,False
3735,PL,94538,832910,0,3,Centerville,False
3736,CT,94536,835100,0,3,Centerville,False
3737,DR,94536,835400,0,3,Downtown / BART,True
3738,DR,94538,832810,0,3,Centerville,False
3739,BLVD,94536,835000,0,3,Downtown / BART,False
3740,ST,94536,835040,0,3,Downtown / BART,False
3741,ST,94536,835400,0,3,Downtown / BART,False
3742,DR,94536,835300,0,3,Downtown / BART,True
3743,CT,94538,832600,1,3,Centerville,False
3744,DR,94536,835400,0,3,Downtown / BART,False
3745,TER,94536,835100,0,3,Centerville,False
3746,ST,94538,832810,0,3,Centerville,False
3747,WAY,94536,832210,2,3,Centerville,False
3748,DR,94538,832810,0,3,Centerville,False
3749,BLVD,94536,832210,1,3,Centerville,True
3750,BLVD,94538,832700,2,3,Centerville,True
3751,ST,94536,832210,1,3,Centerville,True
3752,BLVD,94538,832700,2,3,Centerville,True
3753,BLVD,94536,832210,1,3,Centerville,True
3754,AVE,94536,832210,2,3,Centerville,False
3755,DR,94538,832900,0,3,Centerville,False
3756,BLVD,94538,832700,2,3,Centerville,True
3757,BLVD,94538,832700,2,3,Centerville,True
3758,CIR,94536,835400,0,3,Downtown / BART,False
3759,CMN,94538,835310,0,3,Downtown / BART,False
3760,BLVD,94538,835310,0,3,Downtown / BART,True
3761,PL,94538,832910,0,3,Centerville,False
3762,PL,94538,832910,0,3,Centerville,False
3763,CT,94536,831730,0,3,Downtown / BART,False
3764,BLVD,94538,835310,0,3,Downtown / BART,True
3765,DR,94538,832620,2,3,Centerville,True
3766,BLVD,94538,835310,0,3,Downtown / BART,True
3767,DR,94538,832800,0,3,Centerville,False
3768,CMN,94536,835000,0,3,Downtown / BART,False
3769,DR,94536,835100,0,3,Centerville,False
3770,CMN,94536,835400,0,3,Downtown / BART,False
3771,CT,94536,835010,0,3,Centerville,False
3772,DR,94538,832710,0,3,Centerville,False
3773,AVE,94538,835300,0,3,Downtown / BART,True
3774,DR,94536,835100,0,3,Centerville,False
3775,ST,94538,832810,0,3,Centerville,False
3776,WAY,94536,835040,0,3,Downtown / BART,False
3777,PL,94538,832910,0,3,Centerville,False
3778,DR,94538,832810,0,3,Centerville,False
3779,AVE,94538,832400,0,3,Centerville,False
3780,GRN,94536,835420,0,3,Downtown / BART,False
3781,CMN,94536,835100,0,3,Centerville,False
3782,DR,94536,832400,0,3,Centerville,False
3783,BLVD,94538,835310,0,3,Downtown / BART,True
3784,CT,94536,831730,0,3,Downtown / BART,False
3785,CT,94536,835040,0,3,Downtown / BART,False
3786,CT,94536,831730,0,3,Downtown / BART,False
3787,ST,94536,832210,2,3,Centerville,True
3788,BLVD,94536,835100,0,3,Centerville,True
3789,GRN,94536,835400,0,3,Downtown / BART,False
3790,AVE,94538,832600,1,3,Centerville,False
3791,AVE,94536,835400,0,3,Downtown / BART,False
3792,CMN,94538,832620,2,3,Centerville,False
3793,DR,94538,832620,1,3,Centerville,False
