Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt,cHid
5315,WAY,94538,832900,0,3,Centerville,False,5315
5316,WAY,94538,832600,1,3,Centerville,False,5316
5317,AVE,94538,832400,0,3,Centerville,True,5317
5318,CMN,94538,835310,0,3,Downtown / BART,False,5318
5319,DR,94538,832900,0,3,Centerville,False,5319
5320,CMN,94536,835200,0,3,Centerville,False,5320
5321,CT,94536,831730,0,3,Downtown / BART,False,5321
5322,CMN,94538,832610,1,3,Centerville,False,5322
5323,ST,94536,835000,0,3,Downtown / BART,True,5323
5324,WAY,94538,832600,1,3,Centerville,False,5324
5325,CMN,94538,832610,1,3,Centerville,False,5325
5326,WAY,94536,832400,0,3,Centerville,False,5326
5327,BLVD,94538,832700,2,3,Centerville,True,5327
5328,BLVD,94538,835310,0,3,Downtown / BART,True,5328
5329,WAY,94536,832400,0,3,Centerville,False,5329
5330,CT,94536,831730,0,3,Downtown / BART,False,5330
5331,CT,94536,835410,0,3,Downtown / BART,False,5331
5332,AVE,94538,832600,1,3,Centerville,False,5332
5333,CT,94536,835010,0,3,Centerville,False,5333
5334,CT,94536,835100,0,3,Centerville,False,5334
5335,PL,94538,832910,0,3,Centerville,False,5335
5336,PL,94536,835000,0,3,Downtown / BART,False,5336
5337,AVE,94538,835310,0,3,Downtown / BART,True,5337
5338,LOOP,94536,835010,0,3,Centerville,False,5338
5339,DR,94538,832810,0,3,Centerville,False,5339
5340,ST,94538,832800,0,3,Centerville,False,5340
5341,ST,94538,835310,0,3,Downtown / BART,True,5341
5342,BLVD,94538,832700,2,3,Centerville,True,5342
5343,PL,94538,832910,0,3,Centerville,False,5343
5344,ST,94536,835300,0,3,Downtown / BART,True,5344
5345,WAY,94538,832900,0,3,Centerville,False,5345
5346,AVE,94536,835040,0,3,Downtown / BART,False,5346
5347,DR,94538,832900,0,3,Centerville,False,5347
5348,WAY,94536,832110,0,3,Centerville,False,5348
5349,AVE,94538,835300,0,3,Downtown / BART,True,5349
5350,TER,94536,835500,0,3,Downtown / BART,False,5350
5351,DR,94538,832710,0,3,Centerville,False,5351
5352,WAY,94536,832400,0,3,Centerville,False,5352
5353,CMN,94536,835000,0,3,Downtown / BART,False,5353
5354,PL,94538,832910,0,3,Centerville,False,5354
5355,CMN,94536,835300,0,3,Downtown / BART,False,5355
5356,ST,94536,835200,0,3,Centerville,True,5356
5357,DR,94538,832900,0,3,Centerville,False,5357
5358,DR,94538,832610,2,3,Centerville,True,5358
5359,CMN,94538,835310,0,3,Downtown / BART,False,5359
5360,DR,94538,832900,0,3,Centerville,False,5360
5361,ST,94538,832800,0,3,Centerville,False,5361
5362,BLVD,94538,832700,2,3,Centerville,True,5362
5363,BLVD,94536,832110,0,3,Centerville,False,5363
5364,AVE,94538,832400,0,3,Centerville,False,5364
5365,DR,94538,832900,0,3,Centerville,False,5365
5366,CMN,94536,835100,0,3,Centerville,True,5366
5367,WAY,94536,832400,0,3,Centerville,False,5367
5368,BLVD,94538,835310,0,3,Downtown / BART,True,5368
5369,CT,94536,835100,0,3,Centerville,False,5369
5370,AVE,94536,835040,0,3,Downtown / BART,False,5370
5371,ST,94536,835400,0,3,Downtown / BART,True,5371
5372,AVE,94536,832400,0,3,Centerville,False,5372
5373,CMN,94536,835100,0,3,Centerville,False,5373
5374,DR,94536,835300,0,3,Downtown / BART,True,5374
5375,CT,94536,831730,0,3,Downtown / BART,False,5375
5376,TER,94536,835500,0,3,Downtown / BART,False,5376
5377,WAY,94538,832900,0,3,Centerville,False,5377
5378,TER,94536,835500,0,3,Downtown / BART,False,5378
5379,CT,94538,832600,1,3,Centerville,False,5379
5380,ST,94536,832210,2,3,Centerville,True,5380
5381,CT,94536,831730,0,3,Downtown / BART,False,5381
5382,PL,94538,832910,0,3,Centerville,False,5382
5383,CT,94538,832620,1,3,Centerville,False,5383
5384,BLVD,94536,835100,0,3,Centerville,True,5384
5385,ST,94536,835100,0,3,Centerville,False,5385
5386,AVE,94538,832710,0,3,Centerville,False,5386
5387,CT,94536,835040,0,3,Downtown / BART,False,5387
5388,AVE,94538,832600,1,3,Centerville,False,5388
5389,ST,94536,835300,0,3,Downtown / BART,True,5389
5390,DR,94538,832620,2,3,Centerville,True,5390
5391,RD,94538,832600,1,3,Centerville,False,5391
5392,BLVD,94538,832700,2,3,Centerville,True,5392
5393,ST,94538,832800,0,3,Centerville,False,5393
5394,RD,94536,832400,0,3,Centerville,True,5394
5395,WAY,94536,832400,0,3,Centerville,False,5395
5396,ST,94538,832800,0,3,Centerville,False,5396
5397,PL,94536,835500,0,3,Downtown / BART,False,5397
5398,DR,94536,835300,0,3,Downtown / BART,True,5398
5399,WAY,94536,832210,2,3,Centerville,False,5399
5400,RD,94538,832600,1,3,Centerville,False,5400
5401,CT,94536,835500,0,3,Downtown / BART,False,5401
5402,RD,94538,832710,0,3,Centerville,False,5402
5403,CT,94536,835400,0,3,Downtown / BART,False,5403
5404,ST,94538,832800,0,3,Centerville,False,5404
5405,DR,94538,832900,0,3,Centerville,False,5405
5406,RD,94538,832710,0,3,Centerville,False,5406
5407,CMN,94538,835310,0,3,Downtown / BART,False,5407
5408,CT,94536,835500,0,3,Downtown / BART,False,5408
5409,AVE,94536,835500,0,3,Downtown / BART,True,5409
5410,BLVD,94538,835310,0,3,Downtown / BART,True,5410
5411,BLVD,94538,835310,0,3,Downtown / BART,True,5411
5412,DR,94536,835300,0,3,Downtown / BART,True,5412
5413,AVE,94538,832710,0,3,Centerville,False,5413
5414,WAY,94536,835410,0,3,Downtown / BART,False,5414
5415,CMN,94538,835310,0,3,Downtown / BART,False,5415
5416,BLVD,94538,832700,2,3,Centerville,True,5416
5417,CMN,94538,832610,1,3,Centerville,False,5417
5418,BLVD,94536,835100,0,3,Centerville,True,5418
5419,ST,94536,835300,0,3,Downtown / BART,True,5419
5420,CMN,94536,835100,0,3,Centerville,False,5420
5421,BLVD,94538,835310,0,3,Downtown / BART,True,5421
5422,DR,94536,835400,0,3,Downtown / BART,False,5422
5423,CT,94536,835400,0,3,Downtown / BART,False,5423
5424,TER,94536,835100,0,3,Centerville,True,5424
5425,CT,94536,835010,0,3,Centerville,False,5425
5426,PL,94536,835000,0,3,Downtown / BART,False,5426
5427,CT,94538,832800,0,3,Centerville,False,5427
5428,WAY,94536,832400,0,3,Centerville,False,5428
5429,DR,94538,832800,0,3,Centerville,False,5429
5430,CT,94536,835410,0,3,Downtown / BART,False,5430
5431,CT,94538,832710,0,3,Centerville,False,5431
5432,RD,94538,832900,0,3,Centerville,False,5432
5433,ST,94538,832710,0,3,Centerville,False,5433
5434,CMN,94538,835310,0,3,Downtown / BART,False,5434
5435,AVE,94538,835310,0,3,Downtown / BART,True,5435
5436,AVE,94536,835500,0,3,Downtown / BART,False,5436
5437,CMN,94538,835310,0,3,Downtown / BART,False,5437
5438,CMN,94536,835300,0,3,Downtown / BART,False,5438
5439,BLVD,94538,835310,0,3,Downtown / BART,True,5439
5440,DR,94536,835300,0,3,Downtown / BART,True,5440
5441,PL,94538,832910,0,3,Centerville,False,5441
5442,WAY,94538,832610,2,3,Centerville,True,5442
5443,CT,94536,831730,0,3,Downtown / BART,False,5443
5444,DR,94538,832810,0,3,Centerville,False,5444
5445,DR,94536,832110,0,3,Centerville,False,5445
5446,RD,94538,832710,0,3,Centerville,False,5446
5447,DR,94536,835200,0,3,Centerville,False,5447
5448,CMN,94536,835050,0,3,Centerville,False,5448
5449,DR,94538,832810,0,3,Centerville,False,5449
5450,ST,94538,832800,0,3,Centerville,False,5450
5451,AVE,94538,832600,1,3,Centerville,False,5451
5452,CT,94538,832620,1,3,Centerville,False,5452
5453,TER,94538,832610,1,3,Centerville,False,5453
5454,RD,94538,832810,0,3,Centerville,False,5454
5455,BLVD,94536,835100,0,3,Centerville,True,5455
5456,CT,94536,831730,0,3,Downtown / BART,False,5456
5457,WAY,94536,835100,0,3,Centerville,False,5457
5458,RD,94538,832810,0,3,Centerville,True,5458
5459,CMN,94538,832620,2,3,Centerville,False,5459
5460,WAY,94538,832600,1,3,Centerville,True,5460
5461,PL,94538,832910,0,3,Centerville,False,5461
5462,TER,94538,832910,0,3,Centerville,False,5462
5463,LOOP,94536,835010,0,3,Centerville,False,5463
5464,WAY,94536,835100,0,3,Centerville,False,5464
5465,TER,94538,832910,0,3,Centerville,False,5465
5466,BLVD,94538,832700,2,3,Centerville,True,5466
5467,BLVD,94536,832210,1,3,Centerville,True,5467
5468,ST,94536,835400,0,3,Downtown / BART,True,5468
5469,BLVD,94538,835310,0,3,Downtown / BART,True,5469
5470,DR,94538,832610,2,3,Centerville,True,5470
5471,AVE,94536,835300,0,3,Downtown / BART,True,5471
5472,DR,94538,832800,0,3,Centerville,False,5472
5473,TER,94536,835500,0,3,Downtown / BART,False,5473
5474,DR,94536,835300,0,3,Downtown / BART,True,5474
5475,CT,94538,832910,0,3,Centerville,False,5475
5476,AVE,94538,832710,0,3,Centerville,False,5476
5477,CT,94536,835400,0,3,Downtown / BART,False,5477
5478,BLVD,94536,835100,0,3,Centerville,True,5478
5479,DR,94536,835300,0,3,Downtown / BART,True,5479
5480,ST,94538,832800,0,3,Centerville,False,5480
5481,DR,94538,832810,0,3,Centerville,True,5481
5482,CT,94538,832600,1,3,Centerville,False,5482
5483,AVE,94536,835300,0,3,Downtown / BART,True,5483
5484,CMN,94538,832610,1,3,Centerville,False,5484
5485,RD,94538,832900,0,3,Centerville,False,5485
5486,CMN,94536,835100,0,3,Centerville,True,5486
5487,ST,94536,835000,0,3,Downtown / BART,True,5487
5488,AVE,94538,832400,0,3,Centerville,True,5488
5489,TER,94538,832610,2,3,Centerville,False,5489
5490,DR,94538,832620,2,3,Centerville,True,5490
5491,WAY,94536,832400,0,3,Centerville,False,5491
5492,PL,94538,832910,0,3,Centerville,False,5492
5493,CMN,94536,835100,0,3,Centerville,False,5493
5494,AVE,94538,832210,2,3,Centerville,False,5494
5495,DR,94536,835400,0,3,Downtown / BART,False,5495
5496,TER,94536,835500,0,3,Downtown / BART,False,5496
5497,PL,94538,832910,0,3,Centerville,False,5497
5498,CT,94536,835400,0,3,Downtown / BART,False,5498
5499,DR,94538,832620,1,3,Centerville,False,5499
5500,TER,94536,835100,0,3,Centerville,False,5500
5501,CMN,94536,835100,0,3,Centerville,False,5501
5502,AVE,94538,832600,1,3,Centerville,False,5502
5503,CT,94536,835040,0,3,Downtown / BART,False,5503
5504,BLVD,94538,835310,0,3,Downtown / BART,True,5504
5505,WAY,94536,832110,0,3,Centerville,False,5505
5506,DR,94538,832810,0,3,Centerville,False,5506
5507,CMN,94536,835420,0,3,Downtown / BART,False,5507
5508,AVE,94538,832710,0,3,Centerville,False,5508
5509,DR,94538,832710,0,3,Centerville,False,5509
5510,CT,94536,835040,0,3,Downtown / BART,False,5510
5511,ST,94536,835400,0,3,Downtown / BART,True,5511
5512,CT,94536,835010,0,3,Centerville,False,5512
5513,WAY,94538,832900,0,3,Centerville,False,5513
5514,TER,94538,832910,0,3,Centerville,False,5514
5515,DR,94536,835300,0,3,Downtown / BART,True,5515
5516,AVE,94538,835300,0,3,Downtown / BART,True,5516
5517,DR,94538,832810,0,3,Centerville,False,5517
5518,ST,94536,835000,0,3,Downtown / BART,False,5518
5519,WAY,94538,832900,0,3,Centerville,False,5519
5520,WAY,94538,832620,2,3,Centerville,False,5520
5521,DR,94538,832610,2,3,Centerville,True,5521
5522,DR,94538,832900,0,3,Centerville,False,5522
5523,AVE,94536,832400,0,3,Centerville,False,5523
5524,AVE,94538,835310,0,3,Downtown / BART,True,5524
5525,CT,94538,832800,0,3,Centerville,False,5525
5526,AVE,94538,832710,0,3,Centerville,False,5526
5527,CT,94538,832600,1,3,Centerville,False,5527
5528,ST,94536,835200,0,3,Centerville,True,5528
5529,DR,94536,831730,0,3,Downtown / BART,False,5529
5530,WAY,94538,832620,2,3,Centerville,False,5530
5531,CMN,94536,835400,0,3,Downtown / BART,False,5531
5532,DR,94536,835400,0,3,Downtown / BART,False,5532
5533,CMN,94536,835100,0,3,Centerville,False,5533
5534,AVE,94538,832600,1,3,Centerville,False,5534
5535,BLVD,94536,835100,0,3,Centerville,True,5535
5536,GRN,94536,835400,0,3,Downtown / BART,False,5536
5537,CMN,94536,835500,0,3,Downtown / BART,False,5537
5538,AVE,94538,832600,1,3,Centerville,True,5538
5539,DR,94538,832900,0,3,Centerville,False,5539
5540,TER,94538,832910,0,3,Centerville,False,5540
5541,AVE,94536,835500,0,3,Downtown / BART,False,5541
5542,CMN,94538,835310,0,3,Downtown / BART,False,5542
5543,ST,94536,835200,0,3,Centerville,True,5543
5544,ST,94536,835300,0,3,Downtown / BART,True,5544
5545,AVE,94536,835200,0,3,Centerville,True,5545
5546,CT,94538,832900,0,3,Centerville,False,5546
5547,PKWY,94536,835000,0,3,Downtown / BART,True,5547
5548,DR,94538,832900,0,3,Centerville,False,5548
5549,WAY,94538,832800,0,3,Centerville,False,5549
5550,AVE,94536,835300,0,3,Downtown / BART,True,5550
5551,DR,94538,832610,2,3,Centerville,True,5551
5552,TER,94536,835200,0,3,Centerville,False,5552
5553,AVE,94536,832400,0,3,Centerville,False,5553
5554,CMN,94538,835310,0,3,Downtown / BART,False,5554
5555,CT,94538,832800,0,3,Centerville,False,5555
5556,ST,94536,835400,0,3,Downtown / BART,False,5556
5557,AVE,94538,832710,0,3,Centerville,False,5557
5558,DR,94538,832620,2,3,Centerville,True,5558
5559,CT,94538,832910,0,3,Centerville,False,5559
5560,CMN,94536,835100,0,3,Centerville,False,5560
5561,WAY,94538,832900,0,3,Centerville,False,5561
5562,DR,94538,832610,1,3,Centerville,False,5562
5563,ST,94536,835000,0,3,Downtown / BART,True,5563
5564,DR,94538,832620,1,3,Centerville,False,5564
5565,DR,94538,832620,2,3,Centerville,False,5565
5566,AVE,94538,832810,0,3,Centerville,False,5566
5567,WAY,94536,835400,0,3,Downtown / BART,False,5567
5568,WAY,94538,832800,0,3,Centerville,False,5568
5569,AVE,94538,832400,0,3,Centerville,False,5569
5570,BLVD,94538,832700,2,3,Centerville,True,5570
5571,ST,94538,832810,0,3,Centerville,False,5571
5572,BLVD,94538,832700,2,3,Centerville,False,5572
5573,PKWY,94536,835000,0,3,Downtown / BART,True,5573
5574,WAY,94536,835410,0,3,Downtown / BART,False,5574
5575,DR,94536,832210,2,3,Centerville,False,5575
5576,CT,94538,832900,0,3,Centerville,False,5576
5577,DR,94538,832800,0,3,Centerville,False,5577
5578,DR,94538,832900,0,3,Centerville,False,5578
5579,BLVD,94538,832700,2,3,Centerville,True,5579
5580,CMN,94538,835310,0,3,Downtown / BART,False,5580
5581,CT,94536,835000,0,3,Downtown / BART,False,5581
5582,DR,94538,832600,1,3,Centerville,False,5582
5583,WAY,94538,832710,0,3,Centerville,False,5583
5584,DR,94538,832620,2,3,Centerville,True,5584
5585,AVE,94536,835400,0,3,Downtown / BART,False,5585
5586,ST,94538,832600,1,3,Centerville,False,5586
5587,RD,94538,832710,0,3,Centerville,False,5587
5588,AVE,94538,832400,0,3,Centerville,True,5588
5589,PKWY,94536,835300,0,3,Downtown / BART,True,5589
5590,CMN,94538,835310,0,3,Downtown / BART,False,5590
5591,CMN,94538,832620,2,3,Centerville,False,5591
5592,ST,94536,835300,0,3,Downtown / BART,False,5592
5593,RD,94538,832900,0,3,Centerville,False,5593
5594,CT,94538,832910,0,3,Centerville,False,5594
5595,ST,94536,835000,0,3,Downtown / BART,True,5595
5596,RD,94538,832600,1,3,Centerville,False,5596
5597,WAY,94536,835400,0,3,Downtown / BART,False,5597
5598,AVE,94538,832600,1,3,Centerville,False,5598
5599,CMN,94538,832910,0,3,Centerville,False,5599
5600,BLVD,94538,832700,2,3,Centerville,True,5600
5601,ST,94536,832210,1,3,Centerville,True,5601
5602,RD,94538,832810,0,3,Centerville,True,5602
5603,DR,94536,835300,0,3,Downtown / BART,True,5603
5604,TER,94538,832610,2,3,Centerville,False,5604
5605,CT,94538,832800,0,3,Centerville,False,5605
5606,AVE,94538,832620,2,3,Centerville,False,5606
5607,WAY,94538,832900,0,3,Centerville,False,5607
5608,CT,94536,835010,0,3,Centerville,False,5608
5609,AVE,94536,835500,0,3,Downtown / BART,False,5609
5610,DR,94538,832810,0,3,Centerville,False,5610
5611,AVE,94538,832600,1,3,Centerville,True,5611
5612,PL,94538,832910,0,3,Centerville,False,5612
5613,CMN,94538,835310,0,3,Downtown / BART,False,5613
5614,ST,94538,832800,0,3,Centerville,False,5614
5615,RD,94538,832810,0,3,Centerville,True,5615
5616,BLVD,94538,832700,2,3,Centerville,True,5616
5617,DR,94538,832620,2,3,Centerville,False,5617
5618,AVE,94536,835200,0,3,Centerville,True,5618
5619,BLVD,94538,832700,2,3,Centerville,True,5619
5620,ST,94538,832800,0,3,Centerville,False,5620
5621,ST,94536,832110,0,3,Centerville,False,5621
5622,PL,94538,832910,0,3,Centerville,False,5622
5623,WAY,94536,835040,0,3,Downtown / BART,False,5623
5624,CMN,94538,832620,2,3,Centerville,False,5624
5625,DR,94536,835200,0,3,Centerville,True,5625
5626,DR,94536,835300,0,3,Downtown / BART,True,5626
5627,AVE,94538,835300,0,3,Downtown / BART,True,5627
5628,DR,94538,832610,2,3,Centerville,True,5628
5629,WAY,94538,832600,1,3,Centerville,False,5629
5630,CMN,94538,835310,0,3,Downtown / BART,False,5630
5631,RD,94538,832810,0,3,Centerville,False,5631
5632,AVE,94538,832400,0,3,Centerville,False,5632
5633,DR,94538,832600,1,3,Centerville,False,5633
5634,DR,94538,832620,2,3,Centerville,False,5634
5635,ST,94538,832710,0,3,Centerville,False,5635
5636,CMN,94538,832610,1,3,Centerville,False,5636
5637,ST,94536,835100,0,3,Centerville,False,5637
5638,RD,94538,832810,0,3,Centerville,True,5638
5639,ST,94538,832800,0,3,Centerville,False,5639
5640,WAY,94538,832600,1,3,Centerville,False,5640
5641,LN,94538,832900,0,3,Centerville,False,5641
5642,RD,94538,832810,0,3,Centerville,False,5642
5643,DR,94536,835300,0,3,Downtown / BART,True,5643
5644,ST,94536,835010,0,3,Centerville,False,5644
5645,TER,94536,835100,0,3,Centerville,True,5645
5646,BLVD,94538,835310,0,3,Downtown / BART,True,5646
5647,WAY,94538,832600,1,3,Centerville,True,5647
5648,DR,94536,832400,0,3,Centerville,False,5648
5649,DR,94536,835300,0,3,Downtown / BART,True,5649
5650,AVE,94536,835040,0,3,Downtown / BART,False,5650
5651,DR,94538,832620,2,3,Centerville,True,5651
5652,WAY,94536,832400,0,3,Centerville,False,5652
5653,BLVD,94538,832700,1,3,Centerville,True,5653
5654,TER,94538,832610,2,3,Centerville,False,5654
5655,CMN,94536,832110,0,3,Centerville,False,5655
5656,CT,94538,832600,1,3,Centerville,False,5656
5657,CT,94538,832800,0,3,Centerville,False,5657
5658,CT,94536,835100,0,3,Centerville,False,5658
5659,CT,94536,831730,0,3,Downtown / BART,False,5659
5660,CMN,94536,835000,0,3,Downtown / BART,False,5660
5661,BLVD,94538,835310,0,3,Downtown / BART,False,5661
5662,AVE,94536,835200,0,3,Centerville,True,5662
5663,WAY,94536,832400,0,3,Centerville,False,5663
5664,DR,94538,832800,0,3,Centerville,False,5664
5665,ST,94536,835300,0,3,Downtown / BART,True,5665
5666,DR,94538,832810,0,3,Centerville,False,5666
5667,CT,94536,835100,0,3,Centerville,False,5667
5668,CT,94536,832400,0,3,Centerville,False,5668
5669,CT,94538,832600,1,3,Centerville,False,5669
5670,DR,94538,832620,1,3,Centerville,False,5670
5671,DR,94538,832610,2,3,Centerville,True,5671
5672,WAY,94536,832110,0,3,Centerville,False,5672
5673,AVE,94538,835310,0,3,Downtown / BART,True,5673
5674,CT,94538,832710,0,3,Centerville,False,5674
5675,WAY,94536,832400,0,3,Centerville,False,5675
5676,BLVD,94538,835310,0,3,Downtown / BART,True,5676
5677,CMN,94538,835310,0,3,Downtown / BART,False,5677
5678,PL,94538,832910,0,3,Centerville,False,5678
5679,DR,94538,832600,1,3,Centerville,False,5679
5680,TER,94538,832910,0,3,Centerville,False,5680
5681,AVE,94536,835500,0,3,Downtown / BART,True,5681
5682,ST,94538,832800,0,3,Centerville,False,5682
5683,DR,94538,832810,0,3,Centerville,False,5683
5684,DR,94536,835400,0,3,Downtown / BART,False,5684
5685,CT,94536,831730,0,3,Downtown / BART,False,5685
5686,BLVD,94538,832700,1,3,Centerville,True,5686
5687,TER,94536,832110,0,3,Centerville,False,5687
5688,ST,94538,832810,0,3,Centerville,False,5688
5689,CT,94538,832800,0,3,Centerville,False,5689
5690,WAY,94538,832610,2,3,Centerville,True,5690
5691,CT,94538,832600,1,3,Centerville,False,5691
5692,CMN,94538,832620,2,3,Centerville,False,5692
5693,CT,94536,835400,0,3,Downtown / BART,False,5693
5694,AVE,94536,835040,0,3,Downtown / BART,False,5694
5695,WAY,94536,832400,0,3,Centerville,False,5695
5696,DR,94538,832800,0,3,Centerville,False,5696
5697,CMN,94538,835310,0,3,Downtown / BART,False,5697
5698,DR,94538,832710,0,3,Centerville,False,5698
5699,CT,94538,832600,1,3,Centerville,False,5699
5700,ST,94536,835200,0,3,Centerville,True,5700
5701,DR,94536,835300,0,3,Downtown / BART,False,5701
5702,CMN,94538,832910,0,3,Centerville,False,5702
5703,PL,94538,832910,0,3,Centerville,False,5703
5704,DR,94536,832400,0,3,Centerville,False,5704
5705,AVE,94538,832710,0,3,Centerville,False,5705
5706,CT,94536,831730,0,3,Downtown / BART,False,5706
5707,CT,94538,832810,0,3,Centerville,False,5707
5708,BLVD,94538,832700,2,3,Centerville,True,5708
5709,CT,94538,832600,1,3,Centerville,False,5709
5710,WAY,94538,832900,0,3,Centerville,False,5710
5711,DR,94536,835400,0,3,Downtown / BART,False,5711
5712,WAY,94536,832110,0,3,Centerville,False,5712
5713,BLVD,94538,832700,2,3,Centerville,True,5713
5714,BLVD,94538,835310,0,3,Downtown / BART,True,5714
5715,BLVD,94538,832700,2,3,Centerville,True,5715
5716,CT,94536,835100,0,3,Centerville,False,5716
5717,WAY,94538,832610,2,3,Centerville,True,5717
5718,DR,94536,835300,0,3,Downtown / BART,True,5718
5719,ST,94536,835300,0,3,Downtown / BART,True,5719
5720,ST,94538,835310,0,3,Downtown / BART,True,5720
5721,CMN,94538,832610,1,3,Centerville,False,5721
5722,BLVD,94536,835100,0,3,Centerville,True,5722
5723,CMN,94536,832210,2,3,Centerville,False,5723
5724,TER,94536,835100,0,3,Centerville,False,5724
5725,AVE,94538,832610,1,3,Centerville,False,5725
5726,AVE,94538,832710,0,3,Centerville,False,5726
5727,ST,94536,835010,0,3,Centerville,False,5727
5728,CT,94538,832910,0,3,Centerville,False,5728
5729,BLVD,94538,832700,1,3,Centerville,True,5729
5730,ST,94536,835200,0,3,Centerville,True,5730
5731,BLVD,94538,835310,0,3,Downtown / BART,True,5731
5732,TER,94536,832110,0,3,Centerville,False,5732
5733,ST,94538,832810,0,3,Centerville,False,5733
5734,CT,94536,835100,0,3,Centerville,False,5734
5735,ST,94536,832110,0,3,Centerville,False,5735
5736,WAY,94538,832610,2,3,Centerville,True,5736
5737,TER,94536,835200,0,3,Centerville,False,5737
5738,PKWY,94536,835200,0,3,Centerville,True,5738
5739,AVE,94536,835040,0,3,Downtown / BART,False,5739
5740,DR,94538,832810,0,3,Centerville,False,5740
5741,CMN,94536,835100,0,3,Centerville,False,5741
5742,DR,94538,832810,0,3,Centerville,False,5742
5743,ST,94536,835000,0,3,Downtown / BART,True,5743
5744,CMN,94538,835310,0,3,Downtown / BART,False,5744
5745,BLVD,94536,835100,0,3,Centerville,True,5745
5746,CT,94536,835410,0,3,Downtown / BART,False,5746
5747,CMN,94538,835310,0,3,Downtown / BART,False,5747
5748,ST,94538,832810,0,3,Centerville,False,5748
5749,CT,94538,832600,1,3,Centerville,False,5749
5750,BLVD,94538,832700,2,3,Centerville,True,5750
5751,CT,94536,835010,0,3,Centerville,False,5751
5752,BLVD,94536,835100,0,3,Centerville,True,5752
5753,AVE,94536,835040,0,3,Downtown / BART,False,5753
5754,DR,94538,832900,0,3,Centerville,False,5754
5755,TER,94536,835100,0,3,Centerville,False,5755
5756,ST,94536,835200,0,3,Centerville,True,5756
5757,BLVD,94538,835310,0,3,Downtown / BART,True,5757
5758,DR,94536,835400,0,3,Downtown / BART,False,5758
5759,CMN,94538,835310,0,3,Downtown / BART,False,5759
5760,CT,94538,832600,1,3,Centerville,False,5760
5761,WAY,94536,832210,2,3,Centerville,False,5761
5762,WAY,94538,832620,2,3,Centerville,False,5762
5763,DR,94536,832400,0,3,Centerville,False,5763
5764,AVE,94538,832800,0,3,Centerville,False,5764
5765,DR,94536,832400,0,3,Centerville,False,5765
5766,PL,94538,832910,0,3,Centerville,False,5766
5767,CT,94538,832900,0,3,Centerville,False,5767
5768,AVE,94536,835420,0,3,Downtown / BART,False,5768
5769,BLVD,94538,832700,1,3,Centerville,False,5769
5770,AVE,94536,835300,0,3,Downtown / BART,True,5770
5771,CMN,94536,835100,0,3,Centerville,False,5771
5772,CMN,94536,835100,0,3,Centerville,False,5772
5773,CMN,94538,835310,0,3,Downtown / BART,False,5773
5774,DR,94536,832400,0,3,Centerville,False,5774
5775,DR,94538,832620,2,3,Centerville,True,5775
5776,RD,94538,832900,0,3,Centerville,False,5776
5777,DR,94536,835300,0,3,Downtown / BART,False,5777
5778,DR,94538,832810,0,3,Centerville,False,5778
5779,BLVD,94538,832700,2,3,Centerville,True,5779
5780,DR,94536,835300,0,3,Downtown / BART,True,5780
5781,ST,94536,832210,1,3,Centerville,True,5781
5782,TER,94536,835200,0,3,Centerville,False,5782
5783,BLVD,94538,835310,0,3,Downtown / BART,True,5783
5784,TER,94538,832910,0,3,Centerville,False,5784
5785,RD,94538,832900,0,3,Centerville,False,5785
5786,CMN,94538,832620,2,3,Centerville,False,5786
5787,BLVD,94538,835310,0,3,Downtown / BART,True,5787
5788,ST,94536,835400,0,3,Downtown / BART,False,5788
5789,DR,94536,832210,2,3,Centerville,False,5789
5790,CT,94536,835400,0,3,Downtown / BART,False,5790
5791,CT,94536,835040,0,3,Downtown / BART,False,5791
5792,DR,94536,832400,0,3,Centerville,False,5792
5793,BLVD,94538,835310,0,3,Downtown / BART,True,5793
5794,WAY,94538,832600,1,3,Centerville,False,5794
5795,ST,94536,835200,0,3,Centerville,True,5795
5796,AVE,94538,835420,0,3,Downtown / BART,False,5796
5797,DR,94536,835300,0,3,Downtown / BART,False,5797
5798,CT,94538,832900,0,3,Centerville,False,5798
5799,BLVD,94536,832110,0,3,Centerville,False,5799
5800,AVE,94538,832210,1,3,Centerville,True,5800
5801,AVE,94536,835300,0,3,Downtown / BART,True,5801
5802,AVE,94536,835300,0,3,Downtown / BART,True,5802
5803,TER,94536,832110,0,3,Centerville,False,5803
5804,BLVD,94538,835310,0,3,Downtown / BART,True,5804
5805,TER,94538,835420,0,3,Downtown / BART,False,5805
5806,ST,94536,835200,0,3,Centerville,True,5806
5807,BLVD,94536,832210,1,3,Centerville,True,5807
5808,ST,94536,835010,0,3,Centerville,False,5808
5809,BLVD,94538,835310,0,3,Downtown / BART,True,5809
5810,CT,94536,835010,0,3,Centerville,False,5810
5811,AVE,94538,832600,1,3,Centerville,False,5811
5812,CT,94538,832800,0,3,Centerville,False,5812
5813,RD,94538,832600,1,3,Centerville,False,5813
5814,ST,94538,832710,0,3,Centerville,False,5814
5815,RD,94538,832810,0,3,Centerville,True,5815
5816,ST,94536,835400,0,3,Downtown / BART,False,5816
5817,CT,94536,832210,2,3,Centerville,False,5817
5818,CT,94536,835500,0,3,Downtown / BART,False,5818
5819,WAY,94538,832900,0,3,Centerville,False,5819
5820,WAY,94538,832710,0,3,Centerville,False,5820
5821,AVE,94538,832400,0,3,Centerville,False,5821
